Categ,dbID,siteID,SiteName,SubTitle,Lat,Lon,Desc,Sview,Sviewlat,Sviewlong,Heading,Zoom,Pitch,top,mapzoom,sponsor,ImageN,Image1,Image2,Image3,Image4
1,523,C141,Keene Drumlin,,44.3042,-78.213192,"This large pit exposes the core of a large elongated drumlin along the axis of the Peterborough Drumlin Field (PDF).  A till  carapace of varying thickness truncates subaqueously-deposited outwash  and fine-grained glaciolacustrine facies. These deposits occur widely below the PDF and were mixed with limestone debris to form the thick tills within drumlins (sites E69, C143, C144). This exposure is in the area of the PDF where larger ovoid drumlins have been straightened and elongated by faster ice flow velocities along the axis of the Peterborough Drumlin Field. This is a gated private quarry and permission must be obtained from the owner to enter the site",n,NA,NA,NA,NA,NA,n,14,NA,NA,sitePictures/C141a.jpg,sitePictures/C141b.jpg,sitePictures/C141c.jpg,sitePictures/C141d.jpg
5,524,C142,Drumlin exposure south of Burnley:  Haldimand Township Pit #1,,44.140132,-78.002878,This pit exposes the glaciofluvial-glaciolacustrine gravel and sand core of a large 20 m high ovoid drumlin. A till carapace is lacking and drumlin surface truncates the core suggesting an entirely erosional origin. This is a gated private quarry and permission must be obtained from the owner to enter the site,y,44.140045,-78.002825,84.74717495,2,-7.229734371,n,14,NA,1,sitePictures/C142a.jpg,sitePictures/C142b.jpg,sitePictures/C142c.jpg,sitePictures/C142d.jpg
5,525,C143,Till of drumlin crest southwest of Warkworth on Hiway 29,,44.17192,-77.91826,This till is typical of the matrix-rich tills found within drumlins of the Peterborough Drumlin Field reflecting mixing of limestone debris  derived from the limestone plains to the north with fine sediment  overrun by the ice sheet (contrast with Sites E69 & C144).,n,NA,NA,NA,NA,NA,n,14,NA,2,sitePictures/C143a.jpg,sitePictures/C143b.jpg,sitePictures/C143c.jpg,sitePictures/C143d.jpg
5,526,C144,Drumlin with stony till,,44.3159,-77.66693,"Drumlins in the northernmost reaches of the Peterborough Drumlin Field immediately down glacier of the limestone plains to the north often show stony ‘immature’ till dominated by limestone debris with a silt sand matrix. Further south tills become more fine grained as a result of extended glacial transport and mixing with pre-existing fine sediment  below the drumlin field (e.g., Sites C140 & C143).",y,44.3159,-77.66693,196.8602752,0,-27.1919257,n,14,NA,3,sitePictures/C144a.jpg,sitePictures/C144b.jpg,sitePictures/C144c.jpg,sitePictures/C144d.jpg
5,527,C145,Rock drumlin on 14th Line,,44.410583,-77.765917,Rock drumlins are a 'hard bed' glacial landform formed when ice scrape around and streamlines bedrock promotories into a characteristic bullet shape. Their noses point up-ice. ,y,NA,NA,163.5370587,NA,-16.23581246,n,14,NA,1,sitePictures/C145a.jpg,sitePictures/C145b.jpg,sitePictures/C145c.jpg,sitePictures/C145d.jpg
1,528,C146,Rock drumlinized limestone plains,,44.390808,-78.798917,"East of Lake Simcoe, between Highway 12 and Sturgeon Lake is a broad expanse of Ordovician limestone plain with thin soil cover. It has been spectacularly streamlined by glacial erosion resulting in many bullet-shaped ‘rock drumlins’ with their noses oriented to the northeast indicating southwest flow of the ice sheet. These were cut at the same time as the drumlins of the Peterborough Drumlin Field to the southeast (e.g., site C138).",n,NA,NA,NA,NA,NA,n,14,NA,NA,sitePictures/C146a.jpg,sitePictures/C146b.jpg,sitePictures/C146c.jpg,sitePictures/C146d.jpg
1,529,C147,ONROUTE 401 rest stop on prominent rock drumlin,,44.1092,-77.659867,The broad bedrock rise underlying the Hiway 401 ONROUTE rest area some 4 km west of Trenton is in fact a large rock drumlin oriented southwest-northeast created by glacial streamlining of Ordovician limestone (see site C31). It occurs along the southern margin of the Peterborough Drumlin Field where thousands of drumlins have been carved across sediment (site C148).,y,NA,NA,139.3181005,NA,-11.14647594,n,14,NA,1,sitePictures/C147a.jpg,sitePictures/C147b.jpg,sitePictures/C147c.jpg,sitePictures/C147d.jpg
1,530,C148,Dummer landscape south of the Marmoraton Iron Mine (site C35),,44.41965,-77.641583,Hummocky bouldery Dummer Moraine is well seen along St. Marks Road where it covers limestone plains immediately south of the Shield. This landscape records glacial erosion of large amounts of limestone from limestone escarpments by the last ice sheet (Site C48) and is characteristic of much of the boundary area between the Shield and Paleozoics in central Ontario.,n,NA,NA,NA,NA,NA,n,14,NA,NA,sitePictures/C148a.jpg,sitePictures/C148b.jpg,sitePictures/C148c.jpg,sitePictures/C148d.jpg
3,542,C149,Tobermory: Tip of the Bruce Peninsula,,45.253704,-81.664279,"Georgian Bay is noted for the clarity of its waters. The small community of Tobermory lies at the northern tip of the Bruce Peninsula (representing the northern extension of the Niagara Peninsula) and was named (in 1882) after its resemblance to the port on the Isle of Mull in Scotland. Its remote setting, connected to Owen Sound in the south by a single road Hiway 6, and north by a seasonal passenger-car ferry the 110 m long MS Chi-Cheemaun (Ojibwe for ‘big canoe’ and built in Collingwood in 1974) to Manitoulin Island 45 km away in Lake Huron, makes for a unique maritime setting matched only by Killarney on the other eastern side of the Bay. It is widely known as the ‘freshwater scuba capital of the world’ in reference to the clarity of the surrounding waters and the number of shipwrecks in the area. Water clarity is a reflection of the surrounding geology which is dominated by relatively hard Paleozoic dolostones and limestones; while these rocks dissolve (to produce a wide range of so-called ‘karst’ features such as sinkholes and underground caves) they do not produce the muddy sediment produced by the weathering and breakdown of many other sedimentary rocks. Neither is there any large river to rework glacial sediments to the bay.",y,45.2577639,-81.6630708,103.62,0,96.43,n,14,,NA,sitePictures/C149a.jpg,sitePictures/C149b.jpg,sitePictures/C149b.jpg,sitePictures/C149b.jpg
1,15,C15,Ardtrea,An Island in Glacial Lake Algonquin,44.691386,-79.428194,"Eleven thousand years ago, glacial Lake Algonquin was truly an enormous ""Great Lake"" ponded up in the Huron and Superior Basins by the last great ice sheet as it retreated north. Its prominent beaches and wave-cut bluffs are still preserved today. These old shorelines are nowhere better seen than 2 kilometres north of Orillia, just west of Lake Couchiching. The area formed a prominent Island in glacial Lake Algonquin as can be clearly in the satellite image. ",n,NA,NA,NA,NA,NA,n,14,,NA,sitePictures/C15a.jpg,sitePictures/C15b.jpg,sitePictures/C15c.jpg,sitePictures/C15d.jpg
4,543,C150,Water circulation in Georgian Bay,,45.307684,-80.875634,The surface area of Georgian Bay is 1508 km2 whereas that of its surrounding watershed is three times as large. Most of the water circulation in Georgian Bay is wind-driven with cool water moving into the Bay from Lake Superior via the gap between the tip of the Bruce Peninsula and Manitoulin Island referred to as the Main Channel. During summer (and less so in winter) prevailing westerly winds push surface waters from Lake Huron into the southern part of the Bay and set up an anti-clockwise rotation (forming what is called a ‘gyre’) where water then flows north through the Thirty Thousand Islands area and thence leaves the Bay for Lake Huron. Water remains in Georgian Bay on average for about 8 years (‘residence time’) before being flushed out by return flows to Lake Huron through the Main Channel.,n,NA,NA,NA,NA,NA,n,10,,NA,sitePictures/C150a.jpg,sitePictures/C150b.jpg,sitePictures/C150b.jpg,sitePictures/C150b.jpg
4,544,C151,Water that turns over: seasonal effects in Ontario’s lakes,,45.307684,-80.875634,"In most Ontario lakes in summer are said to be ‘stratified’ as there is a thin layer of warm water with a temperature of about 20 degrees celsius that lies above the cold clear deeper waters. This surface layer (called the ‘epilimnion’) is usually only 15 m thick and is much lighter in density that the cold < 4 degrees C water at depth. As surface waters cool in the fall, they become more dense and become completely mixed with underlying waters (the lake waters are said to ‘overturn’) such that the lake is no longer stratified. Winter cooling of surface water re-establishes a lid of less dense water.",n,NA,NA,NA,NA,NA,n,10,,NA,sitePictures/C151a.jpg,sitePictures/C151b.jpg,sitePictures/C151b.jpg,sitePictures/C151b.jpg
4,545,C152,Seiches,,42.1466924,-82.324214,"This large pit exposes the core of a large elongated drumlin along the axis of the Peterborough Drumlin Filed (PDF).  A till  carapace of varying thickness truncates subaqueously-deposited outwash and fine-grained glaciolacustrine facies. These deposits occur widely below the PDF and were mixed with limestone debris to form the thick tills within drumlins (sites E69, C143, C144). This exposure is in the area of the PDF where larger ovoid drumlins have been straightened and elongated by faster ice flow velocities along the axis of the Peterborough Drumlin Field. This is a gated private quarry and permission must be obtained from the owner to enter the site",y,42.1500594,-82.3261902,141.93,0,96.74,n,10,,NA,sitePictures/C152a.jpg,sitePictures/C152b.jpg,sitePictures/C152b.jpg,sitePictures/C152b.jpg
1,546,C153,Legacy of the ice age: why Ontario is being tilted down to the south,,54.41955,-80.701823,"Rebound of the underlying Earth’s crust following the last ice age is referred to as ‘glacio-isostatic recovery.’ Its effects increase northwards in Ontario reflecting thicker ice in that direction (and thus greater crustal loading) and currently the greatest rates (1 m every 100 years) occur along the Hudson Bay shoreline (site N124). This means that much of Ontario is actually being tilted down to the south. In central Ontario the greatest rate of crustal uplift (some 21 cm a century) occurs along the northern shoreline of Georgian Bay near the outlet of the French River and near Manitoulin Island. In contrast the southern shore of Georgian Bay at Collingwood is only rising at 7 cm a century and the outlet of Lake Huron still further south at Sarnia, is actually subsiding because crustal rebound has ended in this area and the whole of the Lake Huron Basin is being tilted down to the southwest. This means that over the last 50 years alone Georgian Bay has risen at least 10 cm relative to the outlet of Lake Huron. As time goes by water depths near Parry Sound will continue to drop by 20 cm a century independent of climatically-driven fluctuations in lake level, as crustal uplift continues. In many places in northern Georgian Bay old water levels marks occur as much as 3 m above the modern lake level and have been uplifted as the crust of northern Georgian Bay slowly rebounds after the last ice age when ice as much as 2 km thick, covered the region. At first sight they indicate higher water levels in the past but are the result of ‘glacio-isostatic rebound.’",n,NA,NA,NA,NA,NA,n,13,,NA,sitePictures/C153a.jpg,sitePictures/C153b.jpg,sitePictures/C153b.jpg,sitePictures/C153b.jpg
3,547,C154,Penetanguishene Harbour,,44.768478,-79.941809,"At one time, Penetanguishene and its excellent harbour was the only European settlement on Georgian Bay and was noted by Governor John Simcoe in 1794 as a potential location for a naval base to control the Upper Great Lakes. Unused in the war of 1812, it was not until 1828, that the British Garrison on Drummond Island then ceded to the US by the Treaty of Ghent in 1814 which restored the border between the two countries to that before the war started, relocated to Penetang. The garrison was accompanied by many French Canadian voyageurs and Métis fur traders who had worked for the British military. In this way, the unique bi-cultural makeup of the area was established and persists to this day. For a time the small community was the main entry point for settlers en route to Georgian Bay. The arrival of the Midland Railway of Canada at Mundy’s Bay (re-named as Midland) bypassed Penetanguishene as a port and the naval base closed in 1856. The town of ‘Penetang’ is built on the staircase-like terraces left by glacial Lake Algonquin 11,000 years ago.",y,44.772882,-79.9388725,240.81,0,100.7,n,13,,NA,sitePictures/C154a.jpg,sitePictures/C154b.jpg,sitePictures/C154b.jpg,sitePictures/C154b.jpg
3,548,C155,Parry Sound,,45.356834,-80.033415,"The port town of Parry Sound was founded in 1857, and its early days were reliant on its forest wealth and the town is forever associated with J.R. Booth (1827-1925) a classic ‘lumber baron’ who in 1891, completed construction of the Ottawa, Arnprior and Parry Sound Railway (OAPR) from Georgian Bay (Depot Harbour on nearby Parry Island: Site C156) through what is now Algonquin Park to Ottawa. James Cleland Hamilton wrote in 1893 of a journey where ‘we came to the beautiful village of Parry Sound and along this shore are, on islands and peninsulas, the vacation cottages of families from Toronto and elsewhere, who with sail or steam craft, enjoy in summer the most exhilarating of fresh air at an elevation of 578 feet above sea level.’ One of the most famous views of the industrial heritage of Georgian Bay, whether seen from the water, road or rail is of the impressive Canadian Pacific Railway (CPR) Trestle Bridge that crosses the mouth of the Sequin River at Parry Sound. It is 517 m long and was completed in 1907. Today it carries westbound rail traffic for the CPR and the Canadian National Railway and is longest rail trestle east of the Rocky Mountains. Group of Seven associated artist Tom Thompson painted the bridge in July 1914.",y,45.3436065,-80.0310743,218.28,0,84.46,n,13,,NA,sitePictures/C155a.jpg,sitePictures/C155b.jpg,sitePictures/C155b.jpg,sitePictures/C155b.jpg
